CurrentURL	MID	editor_data	photographer_data	illustrator_data	altTitles	notes	lang	text	Title	composer_data	lyricist_data	arranger_data	Publisher	PublisherLocationTest	testDates	Donor	Distributor	subject_data	CallNumber	PlateNumber	Series	CollectionSource	LargerWork	Keywords	zImagePath	MidiPath	zNumberOfPages	TitleSearchHits	Incomplete
http://sheetmusic.library.sc.edu/Music.asp?mid=423	423					For voice and piano with chord symbols.|Adapted from Tales of South Pacific by James A. Michener.|Second copy in folder.|Pl. no.: 731-5	Unknown		Some enchanted evening	"Rodgers, Richard, 1902-1979|http://id.loc.gov/authorities/names/n50048058"	"Hammerstein, Oscar, II, 1895-1960|http://id.loc.gov/authorities/names/n50020012"		Williamson Music	"New York, NY"	1949			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 17				South Pacific	love			0	64	N
http://sheetmusic.library.sc.edu/Music.asp?mid=5647	5647					For solo piano.|Plate number: 558-3.	No linguistic content		Choo choo boogie	"Schaum, John W. (John Walter), 1905-1988|http://id.loc.gov/authorities/names/no88002650"			Belwin Inc.	"New York, NY"	1944			Dance music|http://id.loc.gov/authorities/subjects/sh85035638 ; Popular instrumental music--1941-1950|http://id.loc.gov/authorities/subjects/sh87005468	CSAM 129								0	1	N
http://sheetmusic.library.sc.edu/Music.asp?mid=431	431					"For voice and piano with chord symbols for guitar, ukulele and banjo.|Cover portrait of Irene Dunne and Spencer Tracy."	English	First line of text|I've neither wealth nor power.	I'll get by as long as I have you	"Ahlert, Fred E., 1892-1953|http://id.loc.gov/authorities/names/no93031859"	"Turk, Roy, 1892-1934|http://id.loc.gov/authorities/names/no89009291"		Irving Berlin	"New York, NY"	1943			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Motion picture music--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85088059	Sheet music 7				A guy named Joe				0	116	N
http://sheetmusic.library.sc.edu/Music.asp?mid=505	505					For voice and piano with chord symbols.|English and French text.|French translation by Yvette Baruch.	English|French		Star dust: etoile d'amour	"Carmichael, Hoagy, 1899-1981|http://id.loc.gov/authorities/names/n50032462"	"Parish, Mitchell|http://id.loc.gov/authorities/names/n90602103"		Mills Music	"New York, NY"	1929	Louis and Mary Racz		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1921-1930|http://id.loc.gov/authorities/subjects/sh87003302	Sheet music 97					"love, melody"			0	159	N
http://sheetmusic.library.sc.edu/Music.asp?mid=511	511					For voice and piano; includes chord symbols.	English		There's a star spangled banner waving somewhere	"Roberts, Paul, 1915-|http://id.loc.gov/authorities/names/no2002029471 ; Darnell, Shelby|http://id.loc.gov/authorities/names/no2002029472"	"Roberts, Paul, 1915-|http://id.loc.gov/authorities/names/no2002029471 ; Darnell, Shelby|http://id.loc.gov/authorities/names/no2002029472"		Bob Miller	"New York, NY"	1942			Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 401					Heroes.	511_1.jpg		1	65	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=447	447					For voice and piano with chord symbols.|Second copy in folder.	English	First line of text|Great grandfather met great grandmother when she was a shy young miss.	Lavender blue: dilly dilly	"Daniel, Eliot|http://id.loc.gov/authorities/names/n2001082235"	"Morey, Larry, 1905-1971|http://id.loc.gov/authorities/names/no97031768"		Santly-Joy	"New York, NY"	1948	Louis and Mary Racz		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 33				So dear to my heart				0	56	N
http://sheetmusic.library.sc.edu/Music.asp?mid=3003	3003					"For violin and piano.|Score for violin and piano, with part for violin.|Plate no.: APS15264"	No linguistic content		Ala Marcia	"Norden, Hugo, 1909-1986|http://id.loc.gov/authorities/names/n50006083"			Arthur P. Schmidt	"Boston, MA"	1946	Erik L. Collins ; Victoria Collins		Violin and piano music|http://id.loc.gov/authorities/subjects/sh85143580	Sheet music Large 877								0	69	N
http://sheetmusic.library.sc.edu/Music.asp?mid=432	432			"R.S. (Firm : New York, N.Y.)|http://id.loc.gov/authorities/names/no2010064645"		"For voice and piano.|""A unique dreamy southern song.""|Cover illustration by R.S. (Firm : New York, N.Y.).|Second copy in folder.|Pl. no.: 4156-2"	English	First line of text|I've heard lots of melodies. :: First line of chorus|Down in Alabama when the breeze begins to sigh.	Alabama lullaby	"De Voll, Cal, 1886-1970|http://id.loc.gov/authorities/names/no2002056804"	"De Voll, Cal, 1886-1970|http://id.loc.gov/authorities/names/no2002056804"		Leo Feist	"New York, NY"	1919	"Mr. and Mrs. William Bagwell, Jr."		Alabama--Songs and music| ; Southern States--Songs and music|http://id.loc.gov/authorities/subjects/sh2008112063 ; Waltzes|http://id.loc.gov/authorities/subjects/sh85144994 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 8					melody	432_1.jpg		4	131	N
http://sheetmusic.library.sc.edu/Music.asp?mid=437	437					For voice and piano with chord symbols.|Cover portrait of Betty Hutton and John Lund.	English	First line of text|After all this time without you.	I wish I didn't love you so	"Loesser, Frank, 1910-1969|http://id.loc.gov/authorities/names/n81133632"			Famous Music	"New York, NY"	1947			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Motion picture music--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85088059 ; Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 22				Perils of Pauline				0	44	N
http://sheetmusic.library.sc.edu/Music.asp?mid=439	439					For voice and piano.|Pl. no.: S-1092-3	Unknown		Drinking song	"Romberg, Sigmund, 1887-1951|http://id.loc.gov/authorities/names/n84212849"	"Donnelly, Dorothy, 1880-1928|http://id.loc.gov/authorities/names/n85244153"		Harms	"New York, NY"	1925			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139	Sheet music 24				The student prince		439_1.jpg		6	116	N
http://sheetmusic.library.sc.edu/Music.asp?mid=446	446					For voice and piano with chord symbols and tablature for guitar.|Pl. no: C-521-4	English	First line of text|Brand new state.	Oklahoma	"Rodgers, Richard, 1902-1979|http://id.loc.gov/authorities/names/n50048058"	"Hammerstein, Oscar, II, 1895-1960|http://id.loc.gov/authorities/names/n50020012"		Williamson Music	"New York, NY"	1943			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139	Sheet music 32				Green grow the lilacs	great state			0	98	N
http://sheetmusic.library.sc.edu/Music.asp?mid=464	464					For voice and piano.|Simplified edition.|Pl. no.: 7883-3	English	"First line of text|Lonely as a desert breeze, I may wander where I please."	One alone	"Romberg, Sigmund, 1887-1951|http://id.loc.gov/authorities/names/n84212849"	"Harbach, Otto, 1873-1963|http://id.loc.gov/authorities/names/no89000988 ; Hammerstein, Oscar, II, 1895-1960|http://id.loc.gov/authorities/names/n50020012"		Harms	"New York, NY"	1926			Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 51				The desert song	loneliness	464_1.jpg		7	75	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=465	465					For voice and piano.|Second copy in folder.|Pl. no.: 7897-3	English	"First line of text|My desert is waiting, dear. :: First line of refrain|Blue heaven and you and I."	The desert song	"Romberg, Sigmund, 1887-1951|http://id.loc.gov/authorities/names/n84212849"	"Harbach, Otto, 1873-1963|http://id.loc.gov/authorities/names/no89000988 ; Hammerstein, Oscar, II, 1895-1960|http://id.loc.gov/authorities/names/n50020012"		Harms	"New York, NY"	1926	Laurence Conger		Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 52				The desert song	love	465_1.jpg		7	115	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=467	467					"For voice and piano with tablature for ukulele.|Additional title: I love you, I love you, I love you.|Ukulele arrangement by A.J. Franchini."	English	"First line of text|Dear little girl, I wonder why you are sad and blue."	(I love you) sweetheart of all my dreams	"Fitch, Art|http://id.loc.gov/authorities/names/no2004089009 ; Fitch, Kay|http://id.loc.gov/authorities/names/no2004089008 ; Lowe, Bert|http://id.loc.gov/authorities/names/no2004089007"		"Bleyer, Archie|http://id.loc.gov/authorities/names/n93005887"	"Shapiro, Bernstein & Co."	"New York, NY"	1928			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1921-1930|http://id.loc.gov/authorities/subjects/sh87003302 ; Dance orchestra music|http://id.loc.gov/authorities/subjects/sh85035647	Sheet music 54								0	76	N
																													
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=469	469					"For soprano voice and piano with cello obbligato.|Sung by Mr. David Bispham.|Includes excerpts from the composer's works ""Were I"" on p. [2], ""The Hand of You"" on p. [7] and ""Lazy River"" on p. [8].Pl. no.: B.112-4"	Unknown		A perfect day	"Jacobs-Bond, Carrie, 1862-1946|http://id.loc.gov/authorities/names/n85049048"	"Jacobs-Bond, Carrie, 1862-1946|http://id.loc.gov/authorities/names/n85049048"		Carrie Jacobs-Bond & Son	"Chicago, IL"	1910			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1901-1910|http://id.loc.gov/authorities/subjects/sh87003299	Sheet music 56					end	469_1.jpg		8	232	N
http://sheetmusic.library.sc.edu/Music.asp?mid=470	470					For voice and piano.	Unknown		What is a youth	"Rota, Nino, 1911-1979|http://id.loc.gov/authorities/names/n83187920"	"George, W. Eugene, 1922-2013|http://id.loc.gov/authorities/names/n83162950"		Famous Music	"New York, NY"	1969			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Motion picture music--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85088059	Sheet music 57				Romeo & Juliet	love			0	150	N
http://sheetmusic.library.sc.edu/Music.asp?mid=471	471					For voice and piano with chord symbols and tablature for ukulele.|Pl. no.: 3629-2	Unknown		It's all in the game	"Dawes, Charles Gates, 1865-1951|http://id.loc.gov/authorities/names/n79032944"	"Sigman, Carl|http://id.loc.gov/authorities/names/n82140352"		Remick Music	"New York, NY"	1951			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1951-1960|http://id.loc.gov/authorities/subjects/sh87003306	Sheet music 58					love			0	69	N
http://sheetmusic.library.sc.edu/Music.asp?mid=477	477					For voice and piano with chord symbols and tablature for ukulele.	English	First line of text|You can't stop people from talking.	Say it isn't so	"Berlin, Irving, 1888-1989|http://id.loc.gov/authorities/names/n50026116"			Irving Berlin	"New York, NY"	1932			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1931-1940|http://id.loc.gov/authorities/subjects/sh87003303	Sheet music 64					"love, untrue"			0	108	N
http://sheetmusic.library.sc.edu/Music.asp?mid=478	478					For voice and piano with chord symbols and tablature for guitar.|Featured by Bob Strong and his orchestra.	English	"First line of text|Down in New England, far, far away, back to the homestead on the hill."	Where the morning glories twine around the door	"Von Tilzer, Harry, 1872-1946|http://id.loc.gov/authorities/names/n92049039"	"Sterling, Andrew B., 1874-1955|http://id.loc.gov/authorities/names/n92049035"		Calumet Music	"Chicago, IL"	1941	"Mr. and Mrs. William Bagwell, Jr."		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 65					"love, mother"			0	75	N
http://sheetmusic.library.sc.edu/Music.asp?mid=486	486					For medium voice and piano.|Text printed separately on p. 3.|Second copy in folder.|Pl. no.: 5-130-71163	English	"First line of text|When the dawn flames in the sky, I love you."	"At dawning (I love you) : op. 29, no. 1"	"Cadman, Charles Wakefield, 1881-1946|http://id.loc.gov/authorities/names/n81149282"	"Eberhart, Nelle Richmond|http://id.loc.gov/authorities/names/nr91013799"		Oliver Ditson	"Boston, MA"	1906	"Mr. and Mrs. William Bagwell, Jr."		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 73					"love, yearning"	486_1.jpg		6	100	N
http://sheetmusic.library.sc.edu/Music.asp?mid=497	497					For voice and piano with chord symbols.|Pl. no.: 597-3	Unknown		You'll never walk alone	"Rodgers, Richard, 1902-1979|http://id.loc.gov/authorities/names/n50048058"	"Hammerstein, Oscar, II, 1895-1960|http://id.loc.gov/authorities/names/n50020012"		Williamson Music	"New York, NY"	1945			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Motion picture music--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85088059	Sheet music 86				Carousel	companion			0	91	N
http://sheetmusic.library.sc.edu/Music.asp?mid=507	507					For voice and piano with chord symbols and tablature for ukulele.|Cover portraits of Kathryn Grayson and Mario Lanza.|Pl. no.: SH 3536-2	Unknown		Be my love	"Brodszky, Nicholas|http://id.loc.gov/authorities/names/n82153092"	"Cahn, Sammy|http://id.loc.gov/authorities/names/n82096094"		Miller Music	"New York, NY"	1950	"Mr. and Mrs. William Bagwell, Jr."		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 99				The toast of New Orleans	"dreams, love"			0	116	N
http://sheetmusic.library.sc.edu/Music.asp?mid=374	374			Starmer|http://id.loc.gov/authorities/names/no98132927		Cover title.|For voice and piano.|Popular ed.|Cover design by Starmer.|Cover portrait of Henry Santrey.|Pl. no.: 270-2	English	First line of text|I heard a pickaninny crying down in Tennessee one night.	Mammy's little coal black rose : song	"Whiting, Richard A., 1891-1938|http://id.loc.gov/authorities/names/n85173099"	"Egan, Raymond B., 1890-1952|http://id.loc.gov/authorities/names/no94005844"		Jerome H. Remick	"New York, NY"	1916	Fred and Betsy Miller		Popular music--United States|http://id.loc.gov/authorities/subjects/sh85088876	CSAM 28			CSAM			374_1.jpg		3	575	N
http://sheetmusic.library.sc.edu/Music.asp?mid=375	375			"Hart, G.|"		Cover title.|For voice and piano.	English	First line of text|I quit my job and went to war to serve my country right. :: First line of chorus|If they'd only fought with razors in the war.	If they'd only fought with razors in the war	"Jones, Irving|http://id.loc.gov/authorities/names/n99284704"	"Jones, Irving|http://id.loc.gov/authorities/names/n99284704"		F.A. Mills	"New York, NY"	1898	Fred and Betsy Miller		"Popular music--United States|http://id.loc.gov/authorities/subjects/sh85088876 ; Spanish-American War, 1898--Songs and music| ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211"	CSAM 41			CSAM			375_1.jpg		5	500	N
http://sheetmusic.library.sc.edu/Music.asp?mid=386	386					"For piano.|Missing back cover.|Plate number: 14,460"	No linguistic content		Marching thro' Georgia (Grand March)	"Mack, Edward, 1826-1882|http://id.loc.gov/authorities/names/n95090742"			S. Brainard's Sons Co.	"Chicago, IL"	1875	Fred and Betsy Miller		Marches (Piano)|http://id.loc.gov/authorities/subjects/sh85080997	Sheet music Large 423		"Popular Marches Battle Pieces, Etc. for Piano or Organ"						0	114	N
http://sheetmusic.library.sc.edu/Music.asp?mid=387	387					Includes: My old Kentucky home; Old black Joe; Darling Nellie Gray; Maryland my Maryland; Massa's in the cold cold ground; Dixie	No linguistic content		Plantation melodies: Medley of Southern airs	"Walter, Eugene|http://id.loc.gov/authorities/names/nb2010000612"			McKinley Music Co.	"Chicago, IL"	1905	Fred and Betsy Miller			Sheet music Large 375						387_1.jpg		7	104	N
http://sheetmusic.library.sc.edu/Music.asp?mid=392	392					For piano 	No linguistic content		Holiday for strings	"Rose, David, 1910-1990|http://id.loc.gov/authorities/names/n86143623"			"Bregman, Vocco and Conn"	"New York, NY"	1943	Dr. David G. Phillips			Sheet music 367		Music for moderns						0	60	N
http://sheetmusic.library.sc.edu/Music.asp?mid=399	399					"For voice and piano, with chord symbols.|Cover portraits: Vaughn Monroe.|Copy 2 in folder."	English	First line of chorus|Dance ballerina dance.	Ballerina: Dance ballerina dance	"Sigman, Carl|http://id.loc.gov/authorities/names/n82140352"	"Russell, Bob, 1914-1970|http://id.loc.gov/authorities/names/n87860169"		Jefferson Music	"New York, NY"	1947	Louis and Mary Racz		Love songs|http://id.loc.gov/authorities/subjects/sh85078593	Sheet music 203								0	53	N
http://sheetmusic.library.sc.edu/Music.asp?mid=405	405					For voice and piano.|War ed.|Cover portrait of Louise Glaum.|Pl. no.: 3912-2	English	"First line of text|Rose of Belgium, drooping so low."	My Belgian rose	"Benoit, Georg von, 1841-1908|http://id.loc.gov/authorities/names/no2009011503 ; Levenson, Robert, 1897-1961|http://id.loc.gov/authorities/names/no2006087583"	"Garton, Ted|http://id.loc.gov/authorities/names/no97051225"		Leo Feist	"New York, NY"	1918			"World War, 1914-1918--Songs and music|http://id.loc.gov/authorities/subjects/sh2008113367 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979"	Sheet music 11						405_1.jpg		3	116	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=376	376					"Caption title.|For voice and piano; includes chord symbols and diagrams.|At caption: Sung by Ethel Waters; from the M-G-M picture, Cabin in the sky.|Pl. no.: 7369-3"	English	First line of text|I thought love's game was over. :: First line of chorus|Here I go again.	Taking a chance on love	"Duke, Vernon, 1903-1969|http://id.loc.gov/authorities/names/n80125365"	"Latouche, John, 1914-1956|http://id.loc.gov/authorities/names/n85173090 ; Fetter, Ted|http://id.loc.gov/authorities/names/n2002070293"		Leo Feist	"New York, NY"	1940	Fred and Betsy Miller		Motion picture music--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85088059 ; Popular music--1931-1940|http://id.loc.gov/authorities/subjects/sh87003303 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	CSAM 54				Cabin in the Sky		376_1.jpg		4	584	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=380	380					"Caption title.|For voice and piano.|""As sung by Miss Lillian Teece""--Cover."	English	"First line of text|Honey, it's all off between us two."	"You can have it, I don't want it"	"Hill, May, 1888-1978|http://id.loc.gov/authorities/names/no2003016996 ; Williams, Clarence, 1893-1965|http://id.loc.gov/authorities/names/n82078500 ; Piron, Armand J., 1888-1943|http://id.loc.gov/authorities/names/no96062630"	"Hill, May, 1888-1978|http://id.loc.gov/authorities/names/no2003016996 ; Williams, Clarence, 1893-1965|http://id.loc.gov/authorities/names/n82078500 ; Piron, Armand J., 1888-1943|http://id.loc.gov/authorities/names/no96062630"		Williams & Piron Music Co.		1917	Fred and Betsy Miller		Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; African Americans--Songs and music|http://id.loc.gov/authorities/subjects/sh2011002554	CSAM 16			CSAM			380_1.jpg		3	783	N
																													
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=382	382			"Sweeney, Morgan J.|http://id.loc.gov/authorities/names/nr91044081"		"Cover title.|For voice with piano and chorus (SATB).|From the Boston journal of sheet music, no. 244 (Dec. 27, 1899).|Cover art by Boz (Morgan J. Sweeney)"	English	"First line of text|I likes de ole piano, an' I likes de fiddle too. :: First line of chorus|Let me hear de banjo for I loves its mellow strain."	De banjo am de instrument for me : song and chorus	"Rutledge, John T.|http://id.loc.gov/authorities/names/no95053942"	"Rutledge, John T.|http://id.loc.gov/authorities/names/no95053942"	W.|	F. Trifet	"Boston, MA"	1899	Fred and Betsy Miller		"Popular music--United States--To 1901|http://id.loc.gov/authorities/subjects/sh2008109845 ; Choruses, Secular (Mixed voices, 4 parts) with piano|http://id.loc.gov/authorities/subjects/sh85024898 ; African Americans--Songs and music|http://id.loc.gov/authorities/subjects/sh2011002554"	CSAM 46			CSAM			382_1.jpg		4	100	N
http://sheetmusic.library.sc.edu/Music.asp?mid=383	383					"Cover title.|For voice and piano.|Dedication: To my niece--Miss Goosie Hennessey.|""Sung with great success by Artie Hall""--Cover."	English	First line of text|One dark and stormy night. :: First line of chorus|Ain't dat a shame.	Ain't dat a shame	"Wilson, Walter (Composer)|http://id.loc.gov/authorities/names/no2013021853"	"Queen, John|http://id.loc.gov/authorities/names/no95004207"		"Howley, Haviland, & Dresser"	"New York, NY"	1901	Fred and Betsy Miller		Minstrel music|http://id.loc.gov/authorities/subjects/sh95008868 ; Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	CSAM 53			CSAM			383_1.jpg		4	161	N
http://sheetmusic.library.sc.edu/Music.asp?mid=384	384			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		Caption title.|March for voice and piano.|Title on cover: When it's night time down in Dixieland.	English	First line of text|Talk about your Arabian nights. :: First line of chorus|Nighttime down in Dixie land.	When it's night time in Dixie land	"Berlin, Irving, 1888-1989|http://id.loc.gov/authorities/names/n50026116"	"Berlin, Irving, 1888-1989|http://id.loc.gov/authorities/names/n50026116"		"Waterson, Berlin & Snyder"	"New York, NY"	1914	Fred and Betsy Miller		African Americans--Songs and music|http://id.loc.gov/authorities/subjects/sh2011002554 ; Southern States--Songs and music|http://id.loc.gov/authorities/subjects/sh2008112063 ; Popular music--United States|http://id.loc.gov/authorities/subjects/sh85088876	CSAM 27			CSAM			384_1.jpg		5	275	N
http://sheetmusic.library.sc.edu/Music.asp?mid=391	391					"For voice and piano, includes chord symbols for ukulele and banjo and diagrams for guitar|Copy 2 in folder.|Plate no.: S-1046"	English	"First line of text|The night is warm, my heart is young :: First line of chorus|Wrong, Would it be wrong to kiss"	It can't be wrong	"Steiner, Max, 1888-1971|http://id.loc.gov/authorities/names/n84184888"	"Gannon, Kim, 1900-1974|http://id.loc.gov/authorities/names/no89000447"		Harms	"New York, NY"	1942	Dr. David G. Phillips; John G. Sproat (c2)		Motion picture music--Excerpts--Vocal scores with piano| ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 369				Now Voyager	Bette Davis; Paul Henreid; love			0	63	N
